split,order,image,output,gt_count,pred_count,extra_predictions,missing_predictions,abs_count_diff,max_conf,mean_conf
val,147,E:\mastercode\data\test\images\val\IMG_20260706_110007.jpg,E:\mastercode\9_archive\low_confidence\val\000147_extra+05_gt03_pred08_IMG_20260706_110007.jpg,3,8,5,0,5,0.9629209041595459,0.3817791234469041
train,483,E:\mastercode\data\test\images\train\IMG_20260706_105712.jpg,E:\mastercode\9_archive\low_confidence\train\000483_extra+05_gt03_pred08_IMG_20260706_105712.jpg,3,8,5,0,5,0.9628252387046814,0.3380497272592038
test,82,E:\mastercode\data\test\images\test\IMG_20260706_110244.jpg,E:\mastercode\9_archive\low_confidence\test\000082_extra+05_gt05_pred10_IMG_20260706_110244.jpg,5,10,5,0,5,0.9625446200370789,0.5477183836512267
val,28,E:\mastercode\data\test\images\val\IMG_20260706_095918.jpg,E:\mastercode\9_archive\low_confidence\val\000028_extra+05_gt01_pred06_IMG_20260706_095918.jpg,1,6,5,0,5,0.9616916179656982,0.20215683337301016
test,63,E:\mastercode\data\test\images\test\IMG_20260706_105151.jpg,E:\mastercode\9_archive\low_confidence\test\000063_extra+05_gt04_pred09_IMG_20260706_105151.jpg,4,9,5,0,5,0.9611326456069946,0.5161617563830482
train,543,E:\mastercode\data\test\images\train\IMG_20260706_110738.jpg,E:\mastercode\9_archive\low_confidence\train\000543_extra+05_gt01_pred06_IMG_20260706_110738.jpg,1,6,5,0,5,0.9608732461929321,0.1869961153715849
val,162,E:\mastercode\data\test\images\val\IMG_20260706_110921.jpg,E:\mastercode\9_archive\low_confidence\val\000162_extra+05_gt02_pred07_IMG_20260706_110921.jpg,2,7,5,0,5,0.9607908129692078,0.3415097687393427
train,237,E:\mastercode\data\test\images\train\IMG_20260706_102658.jpg,E:\mastercode\9_archive\low_confidence\train\000237_extra+05_gt07_pred12_IMG_20260706_102658.jpg,7,12,5,0,5,0.9590303897857666,0.44262513401918113
train,552,E:\mastercode\data\test\images\train\IMG_20260706_110841.jpg,E:\mastercode\9_archive\low_confidence\train\000552_extra+05_gt04_pred09_IMG_20260706_110841.jpg,4,9,5,0,5,0.9589762091636658,0.4194730905195077
train,140,E:\mastercode\data\test\images\train\IMG_20260706_100745.jpg,E:\mastercode\9_archive\low_confidence\train\000140_extra+05_gt05_pred10_IMG_20260706_100745.jpg,5,10,5,0,5,0.9586586952209473,0.4791590479202569
val,25,E:\mastercode\data\test\images\val\IMG_20260706_095647.jpg,E:\mastercode\9_archive\low_confidence\val\000025_extra+05_gt05_pred10_IMG_20260706_095647.jpg,5,10,5,0,5,0.9586198329925537,0.4092801340855658
val,103,E:\mastercode\data\test\images\val\IMG_20260706_104400.jpg,E:\mastercode\9_archive\low_confidence\val\000103_extra+05_gt03_pred08_IMG_20260706_104400.jpg,3,8,5,0,5,0.9578027725219727,0.3691249890252948
train,142,E:\mastercode\data\test\images\train\IMG_20260706_100754.jpg,E:\mastercode\9_archive\low_confidence\train\000142_extra+05_gt02_pred07_IMG_20260706_100754.jpg,2,7,5,0,5,0.957460343837738,0.37127021327614784
train,136,E:\mastercode\data\test\images\train\IMG_20260706_100633.jpg,E:\mastercode\9_archive\low_confidence\train\000136_extra+05_gt07_pred12_IMG_20260706_100633.jpg,7,12,5,0,5,0.9568250775337219,0.4913748123993476
train,113,E:\mastercode\data\test\images\train\IMG_20260706_100319.jpg,E:\mastercode\9_archive\low_confidence\train\000113_extra+05_gt01_pred06_IMG_20260706_100319.jpg,1,6,5,0,5,0.9564516544342041,0.18605169948811331
test,17,E:\mastercode\data\test\images\test\IMG_20260706_100401.jpg,E:\mastercode\9_archive\low_confidence\test\000017_extra+05_gt09_pred14_IMG_20260706_100401.jpg,9,14,5,0,5,0.9563369154930115,0.4789220876326518
train,404,E:\mastercode\data\test\images\train\IMG_20260706_104438.jpg,E:\mastercode\9_archive\low_confidence\train\000404_extra+05_gt01_pred06_IMG_20260706_104438.jpg,1,6,5,0,5,0.9563195109367371,0.24454002097869912
test,29,E:\mastercode\data\test\images\test\IMG_20260706_102503.jpg,E:\mastercode\9_archive\low_confidence\test\000029_extra+05_gt07_pred12_IMG_20260706_102503.jpg,7,12,5,0,5,0.9561886787414551,0.5427861693315208
train,545,E:\mastercode\data\test\images\train\IMG_20260706_110810.jpg,E:\mastercode\9_archive\low_confidence\train\000545_extra+05_gt04_pred09_IMG_20260706_110810.jpg,4,9,5,0,5,0.9559052586555481,0.4512678358910812
val,64,E:\mastercode\data\test\images\val\IMG_20260706_102549.jpg,E:\mastercode\9_archive\low_confidence\val\000064_extra+05_gt01_pred06_IMG_20260706_102549.jpg,1,6,5,0,5,0.9557681679725647,0.2842420842498541
train,187,E:\mastercode\data\test\images\train\IMG_20260706_101933.jpg,E:\mastercode\9_archive\low_confidence\train\000187_extra+05_gt02_pred07_IMG_20260706_101933.jpg,2,7,5,0,5,0.9549940824508667,0.2824840069349323
val,121,E:\mastercode\data\test\images\val\IMG_20260706_105227.jpg,E:\mastercode\9_archive\low_confidence\val\000121_extra+05_gt02_pred07_IMG_20260706_105227.jpg,2,7,5,0,5,0.9541981816291809,0.3044820379998003
train,513,E:\mastercode\data\test\images\train\IMG_20260706_110010.jpg,E:\mastercode\9_archive\low_confidence\train\000513_extra+05_gt03_pred08_IMG_20260706_110010.jpg,3,8,5,0,5,0.9536538124084473,0.41203653591219336
train,324,E:\mastercode\data\test\images\train\IMG_20260706_103722.jpg,E:\mastercode\9_archive\low_confidence\train\000324_extra+05_gt05_pred10_IMG_20260706_103722.jpg,5,10,5,0,5,0.9532882571220398,0.47666490050032734
val,90,E:\mastercode\data\test\images\val\IMG_20260706_103743.jpg,E:\mastercode\9_archive\low_confidence\val\000090_extra+05_gt04_pred09_IMG_20260706_103743.jpg,4,9,5,0,5,0.952268660068512,0.30067636217508054
test,86,E:\mastercode\data\test\images\test\IMG_20260706_110902.jpg,E:\mastercode\9_archive\low_confidence\test\000086_extra+05_gt01_pred06_IMG_20260706_110902.jpg,1,6,5,0,5,0.9521922469139099,0.22507575573399663
train,156,E:\mastercode\data\test\images\train\IMG_20260706_100944.jpg,E:\mastercode\9_archive\low_confidence\train\000156_extra+05_gt01_pred06_IMG_20260706_100944.jpg,1,6,5,0,5,0.9517979025840759,0.19833568390458822
train,233,E:\mastercode\data\test\images\train\IMG_20260706_102623.jpg,E:\mastercode\9_archive\low_confidence\train\000233_extra+05_gt03_pred08_IMG_20260706_102623.jpg,3,8,5,0,5,0.9516889452934265,0.3632253659889102
test,4,E:\mastercode\data\test\images\test\IMG20231120161248.jpg,E:\mastercode\9_archive\low_confidence\test\000004_extra+05_gt08_pred13_IMG20231120161248.jpg,8,13,5,0,5,0.9515337347984314,0.5641034049196885
train,386,E:\mastercode\data\test\images\train\IMG_20260706_104212.jpg,E:\mastercode\9_archive\low_confidence\train\000386_extra+05_gt03_pred08_IMG_20260706_104212.jpg,3,8,5,0,5,0.9514698386192322,0.2658243376063183
train,228,E:\mastercode\data\test\images\train\IMG_20260706_102602.jpg,E:\mastercode\9_archive\low_confidence\train\000228_extra+05_gt02_pred07_IMG_20260706_102602.jpg,2,7,5,0,5,0.9514185786247253,0.29716446051107986
train,549,E:\mastercode\data\test\images\train\IMG_20260706_110835.jpg,E:\mastercode\9_archive\low_confidence\train\000549_extra+05_gt02_pred07_IMG_20260706_110835.jpg,2,7,5,0,5,0.9502915143966675,0.38154664382870707
train,410,E:\mastercode\data\test\images\train\IMG_20260706_104510.jpg,E:\mastercode\9_archive\low_confidence\train\000410_extra+05_gt04_pred09_IMG_20260706_104510.jpg,4,9,5,0,5,0.9498775601387024,0.46400126804494196
train,302,E:\mastercode\data\test\images\train\IMG_20260706_103508.jpg,E:\mastercode\9_archive\low_confidence\train\000302_extra+05_gt04_pred09_IMG_20260706_103508.jpg,4,9,5,0,5,0.9497921466827393,0.3916642570661174
train,434,E:\mastercode\data\test\images\train\IMG_20260706_105226.jpg,E:\mastercode\9_archive\low_confidence\train\000434_extra+05_gt05_pred10_IMG_20260706_105226.jpg,5,10,5,0,5,0.949457585811615,0.4633061908185482
train,122,E:\mastercode\data\test\images\train\IMG_20260706_100436.jpg,E:\mastercode\9_archive\low_confidence\train\000122_extra+05_gt05_pred10_IMG_20260706_100436.jpg,5,10,5,0,5,0.948490560054779,0.4739826599135995
test,90,E:\mastercode\data\test\images\test\IMG_20260706_111500.jpg,E:\mastercode\9_archive\low_confidence\test\000090_extra+05_gt03_pred08_IMG_20260706_111500.jpg,3,8,5,0,5,0.9483820199966431,0.3872454478405416
train,127,E:\mastercode\data\test\images\train\IMG_20260706_100504.jpg,E:\mastercode\9_archive\low_confidence\train\000127_extra+05_gt13_pred18_IMG_20260706_100504.jpg,13,18,5,0,5,0.9483397006988525,0.6195949513154725
val,35,E:\mastercode\data\test\images\val\IMG_20260706_100156.jpg,E:\mastercode\9_archive\low_confidence\val\000035_extra+05_gt03_pred08_IMG_20260706_100156.jpg,3,8,5,0,5,0.9479659199714661,0.38251504756044596
train,292,E:\mastercode\data\test\images\train\IMG_20260706_103415.jpg,E:\mastercode\9_archive\low_confidence\train\000292_extra+05_gt01_pred06_IMG_20260706_103415.jpg,1,6,5,0,5,0.9476953744888306,0.34937765588983893
val,166,E:\mastercode\data\test\images\val\IMG_20260706_111241.jpg,E:\mastercode\9_archive\low_confidence\val\000166_extra+05_gt05_pred10_IMG_20260706_111241.jpg,5,10,5,0,5,0.9475088119506836,0.3744735996238887
train,181,E:\mastercode\data\test\images\train\IMG_20260706_101814.jpg,E:\mastercode\9_archive\low_confidence\train\000181_extra+05_gt04_pred09_IMG_20260706_101814.jpg,4,9,5,0,5,0.9474099278450012,0.5597617466830545
train,281,E:\mastercode\data\test\images\train\IMG_20260706_103316.jpg,E:\mastercode\9_archive\low_confidence\train\000281_extra+05_gt02_pred07_IMG_20260706_103316.jpg,2,7,5,0,5,0.9471136927604675,0.4287956024387053
train,388,E:\mastercode\data\test\images\train\IMG_20260706_104243.jpg,E:\mastercode\9_archive\low_confidence\train\000388_extra+05_gt02_pred07_IMG_20260706_104243.jpg,2,7,5,0,5,0.9466944336891174,0.3049670195739184
train,472,E:\mastercode\data\test\images\train\IMG_20260706_105534.jpg,E:\mastercode\9_archive\low_confidence\train\000472_extra+05_gt02_pred07_IMG_20260706_105534.jpg,2,7,5,0,5,0.9459777474403381,0.2315769609329956
train,347,E:\mastercode\data\test\images\train\IMG_20260706_103924.jpg,E:\mastercode\9_archive\low_confidence\train\000347_extra+05_gt07_pred12_IMG_20260706_103924.jpg,7,12,5,0,5,0.9457646608352661,0.5745890138981243
train,653,E:\mastercode\data\test\images\train\IMG_20260706_112015.jpg,E:\mastercode\9_archive\low_confidence\train\000653_extra+05_gt03_pred08_IMG_20260706_112015.jpg,3,8,5,0,5,0.9456663131713867,0.48335193609818816
test,68,E:\mastercode\data\test\images\test\IMG_20260706_105614.jpg,E:\mastercode\9_archive\low_confidence\test\000068_extra+05_gt05_pred10_IMG_20260706_105614.jpg,5,10,5,0,5,0.9455859661102295,0.49061958733946087
train,290,E:\mastercode\data\test\images\train\IMG_20260706_103402.jpg,E:\mastercode\9_archive\low_confidence\train\000290_extra+05_gt01_pred06_IMG_20260706_103402.jpg,1,6,5,0,5,0.9450891017913818,0.2435583882033825
train,358,E:\mastercode\data\test\images\train\IMG_20260706_104012.jpg,E:\mastercode\9_archive\low_confidence\train\000358_extra+05_gt03_pred08_IMG_20260706_104012.jpg,3,8,5,0,5,0.9431657791137695,0.3603864716133103
train,224,E:\mastercode\data\test\images\train\IMG_20260706_102539.jpg,E:\mastercode\9_archive\low_confidence\train\000224_extra+05_gt02_pred07_IMG_20260706_102539.jpg,2,7,5,0,5,0.9410248398780823,0.33430532099945204
train,480,E:\mastercode\data\test\images\train\IMG_20260706_105639.jpg,E:\mastercode\9_archive\low_confidence\train\000480_extra+05_gt01_pred06_IMG_20260706_105639.jpg,1,6,5,0,5,0.9409777522087097,0.18961938237771392
train,658,E:\mastercode\data\test\images\train\IMG_20260706_112114.jpg,E:\mastercode\9_archive\low_confidence\train\000658_extra+05_gt01_pred06_IMG_20260706_112114.jpg,1,6,5,0,5,0.9400364756584167,0.18984470376744866
train,448,E:\mastercode\data\test\images\train\IMG_20260706_105345.jpg,E:\mastercode\9_archive\low_confidence\train\000448_extra+05_gt01_pred06_IMG_20260706_105345.jpg,1,6,5,0,5,0.9393283724784851,0.24035445507615805
val,130,E:\mastercode\data\test\images\val\IMG_20260706_105457.jpg,E:\mastercode\9_archive\low_confidence\val\000130_extra+05_gt02_pred07_IMG_20260706_105457.jpg,2,7,5,0,5,0.9389868378639221,0.27846480001296314
test,40,E:\mastercode\data\test\images\test\IMG_20260706_103220.jpg,E:\mastercode\9_archive\low_confidence\test\000040_extra+05_gt01_pred06_IMG_20260706_103220.jpg,1,6,5,0,5,0.9378687143325806,0.26740779417256516
train,240,E:\mastercode\data\test\images\train\IMG_20260706_102724.jpg,E:\mastercode\9_archive\low_confidence\train\000240_extra+05_gt04_pred09_IMG_20260706_102724.jpg,4,9,5,0,5,0.9374319314956665,0.4922693839503659
val,45,E:\mastercode\data\test\images\val\IMG_20260706_100806.jpg,E:\mastercode\9_archive\low_confidence\val\000045_extra+05_gt06_pred11_IMG_20260706_100806.jpg,6,11,5,0,5,0.935849130153656,0.5195243099535053
train,115,E:\mastercode\data\test\images\train\IMG_20260706_100329.jpg,E:\mastercode\9_archive\low_confidence\train\000115_extra+05_gt03_pred08_IMG_20260706_100329.jpg,3,8,5,0,5,0.9338343739509583,0.35733469435945153
train,587,E:\mastercode\data\test\images\train\IMG_20260706_111345.jpg,E:\mastercode\9_archive\low_confidence\train\000587_extra+05_gt01_pred06_IMG_20260706_111345.jpg,1,6,5,0,5,0.9331318736076355,0.18538073993598422
test,94,E:\mastercode\data\test\images\test\IMG_20260706_111744.jpg,E:\mastercode\9_archive\low_confidence\test\000094_extra+05_gt03_pred08_IMG_20260706_111744.jpg,3,8,5,0,5,0.9313297271728516,0.3497651929501444
train,567,E:\mastercode\data\test\images\train\IMG_20260706_111029.jpg,E:\mastercode\9_archive\low_confidence\train\000567_extra+05_gt02_pred07_IMG_20260706_111029.jpg,2,7,5,0,5,0.9312031865119934,0.26245109869965483
train,334,E:\mastercode\data\test\images\train\IMG_20260706_103807.jpg,E:\mastercode\9_archive\low_confidence\train\000334_extra+05_gt02_pred07_IMG_20260706_103807.jpg,2,7,5,0,5,0.9269988536834717,0.33915157270218643
train,372,E:\mastercode\data\test\images\train\IMG_20260706_104110.jpg,E:\mastercode\9_archive\low_confidence\train\000372_extra+05_gt04_pred09_IMG_20260706_104110.jpg,4,9,5,0,5,0.9228801727294922,0.3658935215531124
train,157,E:\mastercode\data\test\images\train\IMG_20260706_100951.jpg,E:\mastercode\9_archive\low_confidence\train\000157_extra+05_gt03_pred08_IMG_20260706_100951.jpg,3,8,5,0,5,0.9203937649726868,0.34069628827273846
train,632,E:\mastercode\data\test\images\train\IMG_20260706_111751.jpg,E:\mastercode\9_archive\low_confidence\train\000632_extra+05_gt01_pred06_IMG_20260706_111751.jpg,1,6,5,0,5,0.9191333055496216,0.17890552741785845
train,114,E:\mastercode\data\test\images\train\IMG_20260706_100322.jpg,E:\mastercode\9_archive\low_confidence\train\000114_extra+05_gt04_pred09_IMG_20260706_100322.jpg,4,9,5,0,5,0.9166695475578308,0.3293266056312455
train,517,E:\mastercode\data\test\images\train\IMG_20260706_110050.jpg,E:\mastercode\9_archive\low_confidence\train\000517_extra+05_gt01_pred06_IMG_20260706_110050.jpg,1,6,5,0,5,0.9141190052032471,0.18064016615971923
train,524,E:\mastercode\data\test\images\train\IMG_20260706_110130.jpg,E:\mastercode\9_archive\low_confidence\train\000524_extra+05_gt01_pred06_IMG_20260706_110130.jpg,1,6,5,0,5,0.9045708179473877,0.1808516561674575
val,168,E:\mastercode\data\test\images\val\IMG_20260706_111324.jpg,E:\mastercode\9_archive\low_confidence\val\000168_extra+05_gt00_pred05_IMG_20260706_111324.jpg,0,5,5,0,5,0.0863419771194458,0.03497679345309734
train,641,E:\mastercode\data\test\images\train\IMG_20260706_111846.jpg,E:\mastercode\9_archive\low_confidence\train\000641_extra+04_gt02_pred06_IMG_20260706_111846.jpg,2,6,4,0,4,0.9779646396636963,0.34687903911496204
train,502,E:\mastercode\data\test\images\train\IMG_20260706_105844.jpg,E:\mastercode\9_archive\low_confidence\train\000502_extra+04_gt01_pred05_IMG_20260706_105844.jpg,1,5,4,0,4,0.970291793346405,0.24966978915035726
train,581,E:\mastercode\data\test\images\train\IMG_20260706_111242.jpg,E:\mastercode\9_archive\low_confidence\train\000581_extra+04_gt04_pred08_IMG_20260706_111242.jpg,4,8,4,0,4,0.9693887233734131,0.4206950245425105
train,135,E:\mastercode\data\test\images\train\IMG_20260706_100631.jpg,E:\mastercode\9_archive\low_confidence\train\000135_extra+04_gt03_pred07_IMG_20260706_100631.jpg,3,7,4,0,4,0.9666404128074646,0.42403205058404375
train,138,E:\mastercode\data\test\images\train\IMG_20260706_100640.jpg,E:\mastercode\9_archive\low_confidence\train\000138_extra+04_gt03_pred07_IMG_20260706_100640.jpg,3,7,4,0,4,0.9653780460357666,0.4236350800575955
val,136,E:\mastercode\data\test\images\val\IMG_20260706_105709.jpg,E:\mastercode\9_archive\low_confidence\val\000136_extra+04_gt03_pred07_IMG_20260706_105709.jpg,3,7,4,0,4,0.9651117920875549,0.4062114902106779
val,100,E:\mastercode\data\test\images\val\IMG_20260706_104208.jpg,E:\mastercode\9_archive\low_confidence\val\000100_extra+04_gt04_pred08_IMG_20260706_104208.jpg,4,8,4,0,4,0.9649729132652283,0.4801384930033237
train,108,E:\mastercode\data\test\images\train\IMG_20260706_100238.jpg,E:\mastercode\9_archive\low_confidence\train\000108_extra+04_gt02_pred06_IMG_20260706_100238.jpg,2,6,4,0,4,0.9636295437812805,0.338304933005323
train,497,E:\mastercode\data\test\images\train\IMG_20260706_105824.jpg,E:\mastercode\9_archive\low_confidence\train\000497_extra+04_gt01_pred05_IMG_20260706_105824.jpg,1,5,4,0,4,0.9611899852752686,0.21361663825809957
train,4,E:\mastercode\data\test\images\train\IMG20231120154748.jpg,E:\mastercode\9_archive\low_confidence\train\000004_extra+04_gt05_pred09_IMG20231120154748.jpg,5,9,4,0,4,0.9605858325958252,0.5255252319491572
val,116,E:\mastercode\data\test\images\val\IMG_20260706_105152.jpg,E:\mastercode\9_archive\low_confidence\val\000116_extra+04_gt03_pred07_IMG_20260706_105152.jpg,3,7,4,0,4,0.9589815735816956,0.4328454615814345
train,523,E:\mastercode\data\test\images\train\IMG_20260706_110112.jpg,E:\mastercode\9_archive\low_confidence\train\000523_extra+04_gt02_pred06_IMG_20260706_110112.jpg,2,6,4,0,4,0.9583525061607361,0.3386973862846692
train,475,E:\mastercode\data\test\images\train\IMG_20260706_105554.jpg,E:\mastercode\9_archive\low_confidence\train\000475_extra+04_gt03_pred07_IMG_20260706_105554.jpg,3,7,4,0,4,0.9578354358673096,0.36330192083758966
train,63,E:\mastercode\data\test\images\train\IMG20231120161526.jpg,E:\mastercode\9_archive\low_confidence\train\000063_extra+04_gt06_pred10_IMG20231120161526.jpg,6,10,4,0,4,0.9576525092124939,0.572128850966692
val,114,E:\mastercode\data\test\images\val\IMG_20260706_105142.jpg,E:\mastercode\9_archive\low_confidence\val\000114_extra+04_gt02_pred06_IMG_20260706_105142.jpg,2,6,4,0,4,0.956877589225769,0.3370198824753364
train,209,E:\mastercode\data\test\images\train\IMG_20260706_102416.jpg,E:\mastercode\9_archive\low_confidence\train\000209_extra+04_gt04_pred08_IMG_20260706_102416.jpg,4,8,4,0,4,0.9566213488578796,0.5368828580249101
train,146,E:\mastercode\data\test\images\train\IMG_20260706_100839.jpg,E:\mastercode\9_archive\low_confidence\train\000146_extra+04_gt01_pred05_IMG_20260706_100839.jpg,1,5,4,0,4,0.9565895199775696,0.24434223417192696
train,193,E:\mastercode\data\test\images\train\IMG_20260706_102012.jpg,E:\mastercode\9_archive\low_confidence\train\000193_extra+04_gt01_pred05_IMG_20260706_102012.jpg,1,5,4,0,4,0.9549944400787354,0.30327102169394493
train,163,E:\mastercode\data\test\images\train\IMG_20260706_101047.jpg,E:\mastercode\9_archive\low_confidence\train\000163_extra+04_gt01_pred05_IMG_20260706_101047.jpg,1,5,4,0,4,0.9541692733764648,0.20760263912379742
val,67,E:\mastercode\data\test\images\val\IMG_20260706_102621.jpg,E:\mastercode\9_archive\low_confidence\val\000067_extra+04_gt02_pred06_IMG_20260706_102621.jpg,2,6,4,0,4,0.9541166424751282,0.41006118105724454
train,570,E:\mastercode\data\test\images\train\IMG_20260706_111148.jpg,E:\mastercode\9_archive\low_confidence\train\000570_extra+04_gt03_pred07_IMG_20260706_111148.jpg,3,7,4,0,4,0.9541109204292297,0.424248082430235
train,264,E:\mastercode\data\test\images\train\IMG_20260706_103024.jpg,E:\mastercode\9_archive\low_confidence\train\000264_extra+04_gt05_pred09_IMG_20260706_103024.jpg,5,9,4,0,4,0.9523866176605225,0.5317644884602891
train,449,E:\mastercode\data\test\images\train\IMG_20260706_105348.jpg,E:\mastercode\9_archive\low_confidence\train\000449_extra+04_gt09_pred13_IMG_20260706_105348.jpg,9,13,4,0,4,0.9513325691223145,0.6243329765991523
val,178,E:\mastercode\data\test\images\val\IMG_20260706_111619.jpg,E:\mastercode\9_archive\low_confidence\val\000178_extra+04_gt03_pred07_IMG_20260706_111619.jpg,3,7,4,0,4,0.9498493671417236,0.4600928391196898
train,491,E:\mastercode\data\test\images\train\IMG_20260706_105807.jpg,E:\mastercode\9_archive\low_confidence\train\000491_extra+04_gt01_pred05_IMG_20260706_105807.jpg,1,5,4,0,4,0.9494657516479492,0.20801202952861786
val,182,E:\mastercode\data\test\images\val\IMG_20260706_111734.jpg,E:\mastercode\9_archive\low_confidence\val\000182_extra+04_gt03_pred07_IMG_20260706_111734.jpg,3,7,4,0,4,0.948866069316864,0.4120776082522103
train,436,E:\mastercode\data\test\images\train\IMG_20260706_105235.jpg,E:\mastercode\9_archive\low_confidence\train\000436_extra+04_gt02_pred06_IMG_20260706_105235.jpg,2,6,4,0,4,0.9476795196533203,0.32664990704506636
train,588,E:\mastercode\data\test\images\train\IMG_20260706_111403.jpg,E:\mastercode\9_archive\low_confidence\train\000588_extra+04_gt06_pred10_IMG_20260706_111403.jpg,6,10,4,0,4,0.9475311636924744,0.30911438949406145
train,303,E:\mastercode\data\test\images\train\IMG_20260706_103510.jpg,E:\mastercode\9_archive\low_confidence\train\000303_extra+04_gt04_pred08_IMG_20260706_103510.jpg,4,8,4,0,4,0.9449732899665833,0.4013407595921308
val,101,E:\mastercode\data\test\images\val\IMG_20260706_104236.jpg,E:\mastercode\9_archive\low_confidence\val\000101_extra+04_gt03_pred07_IMG_20260706_104236.jpg,3,7,4,0,4,0.9444698095321655,0.4129011488652655
train,227,E:\mastercode\data\test\images\train\IMG_20260706_102554.jpg,E:\mastercode\9_archive\low_confidence\train\000227_extra+04_gt01_pred05_IMG_20260706_102554.jpg,1,5,4,0,4,0.9441556930541992,0.2081291563808918
val,75,E:\mastercode\data\test\images\val\IMG_20260706_102923.jpg,E:\mastercode\9_archive\low_confidence\val\000075_extra+04_gt01_pred05_IMG_20260706_102923.jpg,1,5,4,0,4,0.9435572624206543,0.20404835809022187
train,512,E:\mastercode\data\test\images\train\IMG_20260706_110004.jpg,E:\mastercode\9_archive\low_confidence\train\000512_extra+04_gt04_pred08_IMG_20260706_110004.jpg,4,8,4,0,4,0.9432536959648132,0.4735951330512762
train,392,E:\mastercode\data\test\images\train\IMG_20260706_104253.jpg,E:\mastercode\9_archive\low_confidence\train\000392_extra+04_gt01_pred05_IMG_20260706_104253.jpg,1,5,4,0,4,0.9415189623832703,0.20386748500168322
val,52,E:\mastercode\data\test\images\val\IMG_20260706_101238.jpg,E:\mastercode\9_archive\low_confidence\val\000052_extra+04_gt01_pred05_IMG_20260706_101238.jpg,1,5,4,0,4,0.9398724436759949,0.21671402249485255
train,499,E:\mastercode\data\test\images\train\IMG_20260706_105831.jpg,E:\mastercode\9_archive\low_confidence\train\000499_extra+04_gt01_pred05_IMG_20260706_105831.jpg,1,5,4,0,4,0.9346956014633179,0.21667400803416967
train,383,E:\mastercode\data\test\images\train\IMG_20260706_104159.jpg,E:\mastercode\9_archive\low_confidence\train\000383_extra+04_gt04_pred08_IMG_20260706_104159.jpg,4,8,4,0,4,0.9320323467254639,0.4665822903625667
train,391,E:\mastercode\data\test\images\train\IMG_20260706_104251.jpg,E:\mastercode\9_archive\low_confidence\train\000391_extra+04_gt02_pred06_IMG_20260706_104251.jpg,2,6,4,0,4,0.9297512173652649,0.3244033067797621
train,525,E:\mastercode\data\test\images\train\IMG_20260706_110238.jpg,E:\mastercode\9_archive\low_confidence\train\000525_extra+04_gt02_pred06_IMG_20260706_110238.jpg,2,6,4,0,4,0.9225615859031677,0.3245159536600113
train,541,E:\mastercode\data\test\images\train\IMG_20260706_110724.jpg,E:\mastercode\9_archive\low_confidence\train\000541_extra+04_gt03_pred07_IMG_20260706_110724.jpg,3,7,4,0,4,0.9218112826347351,0.4213936938238995
train,225,E:\mastercode\data\test\images\train\IMG_20260706_102541.jpg,E:\mastercode\9_archive\low_confidence\train\000225_extra+04_gt01_pred05_IMG_20260706_102541.jpg,1,5,4,0,4,0.9166894555091858,0.22421003729104996
train,162,E:\mastercode\data\test\images\train\IMG_20260706_101018.jpg,E:\mastercode\9_archive\low_confidence\train\000162_extra+04_gt01_pred05_IMG_20260706_101018.jpg,1,5,4,0,4,0.9083475470542908,0.200756461545825
train,553,E:\mastercode\data\test\images\train\IMG_20260706_110843.jpg,E:\mastercode\9_archive\low_confidence\train\000553_extra+04_gt02_pred06_IMG_20260706_110843.jpg,2,6,4,0,4,0.9015581011772156,0.32564802731697756
val,56,E:\mastercode\data\test\images\val\IMG_20260706_101824.jpg,E:\mastercode\9_archive\low_confidence\val\000056_extra+04_gt02_pred06_IMG_20260706_101824.jpg,2,6,4,0,4,0.8962910771369934,0.2971243232799073
train,256,E:\mastercode\data\test\images\train\IMG_20260706_102921.jpg,E:\mastercode\9_archive\low_confidence\train\000256_extra+04_gt02_pred06_IMG_20260706_102921.jpg,2,6,4,0,4,0.894495964050293,0.36180900565038127
train,393,E:\mastercode\data\test\images\train\IMG_20260706_104259.jpg,E:\mastercode\9_archive\low_confidence\train\000393_extra+04_gt02_pred06_IMG_20260706_104259.jpg,2,6,4,0,4,0.8257448077201843,0.382142904214561
train,597,E:\mastercode\data\test\images\train\IMG_20260706_111501.jpg,E:\mastercode\9_archive\low_confidence\train\000597_extra+04_gt00_pred04_IMG_20260706_111501.jpg,0,4,4,0,4,0.6185770630836487,0.2339261081069708
train,134,E:\mastercode\data\test\images\train\IMG_20260706_100629.jpg,E:\mastercode\9_archive\low_confidence\train\000134_extra+03_gt06_pred09_IMG_20260706_100629.jpg,6,9,3,0,3,0.9706643223762512,0.6395476291783981
train,600,E:\mastercode\data\test\images\train\IMG_20260706_111506.jpg,E:\mastercode\9_archive\low_confidence\train\000600_extra+03_gt04_pred07_IMG_20260706_111506.jpg,4,7,3,0,3,0.9670645594596863,0.6201079080679587
train,470,E:\mastercode\data\test\images\train\IMG_20260706_105524.jpg,E:\mastercode\9_archive\low_confidence\train\000470_extra+03_gt01_pred04_IMG_20260706_105524.jpg,1,4,3,0,3,0.9652239680290222,0.25643907953053713
train,532,E:\mastercode\data\test\images\train\IMG_20260706_110320.jpg,E:\mastercode\9_archive\low_confidence\train\000532_extra+03_gt01_pred04_IMG_20260706_110320.jpg,1,4,3,0,3,0.9652209877967834,0.4451570068486035
