image,min_side_640,max_side_640,min_side_native,size_bin,v_inst,v_bg,dv,a_contrast,blur_var
val/IMG_0869.jpg,95.0,104.17,608.0,64-128px,185.2,116.9,68.3,3.72,2436.3
val/IMG_0869.jpg,49.17,57.92,314.7,32-64px,166.9,128.4,38.5,3.93,1104.3
val/IMG_0869.jpg,37.5,52.92,240.0,32-64px,135.3,145.1,-9.7,1.83,946.5
val/IMG_0869.jpg,85.0,86.25,544.0,64-128px,162.7,106.4,56.3,5.29,1477.2
val/IMG_0869.jpg,38.33,56.25,245.3,32-64px,110.8,100.8,10.0,12.79,3155.1
val/IMG_0869.jpg,36.25,45.42,232.0,32-64px,156.1,134.6,21.5,15.09,4572.4
val/IMG_0869.jpg,25.42,26.25,162.7,16-32px,85.5,89.5,-3.9,3.46,1043.9
val/IMG_0869.jpg,16.67,40.83,106.7,16-32px,98.2,126.6,-28.4,8.96,1460.0
val/IMG_0869.jpg,25.83,38.33,165.3,16-32px,85.5,78.5,7.0,6.03,77.1
val/IMG_0869.jpg,37.92,40.83,242.7,32-64px,95.7,87.5,8.2,6.74,92.2
val/IMG_0869.jpg,15.42,34.58,98.7,<16px,105.5,108.3,-2.7,1.24,60.8
val/IMG_0869.jpg,20.0,85.42,128.0,16-32px,82.3,120.4,-38.1,0.07,143.7
val/IMG_0871.jpg,79.58,86.25,509.3,64-128px,127.5,93.4,34.1,4.14,771.2
val/IMG_0871.jpg,72.08,110.42,461.3,64-128px,165.7,86.3,79.4,5.83,1133.4
val/IMG_0871.jpg,29.17,80.42,186.7,16-32px,130.0,82.6,47.4,0.78,287.1
val/IMG_0871.jpg,46.25,68.33,296.0,32-64px,130.9,104.6,26.3,12.46,1654.1
val/IMG_0871.jpg,40.42,63.75,258.7,32-64px,148.1,136.1,11.9,9.86,2300.6
val/IMG_0871.jpg,85.42,86.67,546.7,64-128px,180.8,110.1,70.7,3.53,3083.0
val/IMG_0871.jpg,105.42,111.67,674.7,64-128px,193.5,117.8,75.7,0.27,1290.7
val/IMG_0871.jpg,42.92,79.58,274.7,32-64px,161.7,134.7,27.0,3.53,1335.0
val/IMG_0871.jpg,41.67,64.17,266.7,32-64px,169.5,136.3,33.2,0.06,244.7
val/IMG_0871.jpg,48.75,91.67,312.0,32-64px,146.2,118.1,28.1,4.8,2134.0
val/IMG_0871.jpg,30.42,30.42,194.7,16-32px,159.5,112.1,47.3,2.2,118.6
val/IMG_0871.jpg,21.67,42.08,138.7,16-32px,105.6,113.1,-7.6,2.41,134.0
val/IMG_0871.jpg,30.42,32.5,194.7,16-32px,103.2,66.7,36.4,8.79,381.7
val/IMG_0871.jpg,13.33,39.17,85.3,<16px,96.9,146.2,-49.2,10.01,199.5
val/IMG_0871.jpg,43.33,62.92,277.3,32-64px,136.6,112.9,23.7,4.49,979.1
val/IMG_0871.jpg,33.75,41.25,216.0,32-64px,87.5,102.3,-14.8,0.38,93.3
val/IMG_0871.jpg,40.0,40.0,256.0,32-64px,88.7,96.4,-7.7,3.23,255.2
val/IMG_0871.jpg,26.25,28.75,168.0,16-32px,102.0,122.4,-20.4,0.22,150.0
val/IMG_0873.jpg,80.83,84.58,517.3,64-128px,186.5,112.6,73.9,7.84,1163.9
val/IMG_0873.jpg,90.42,92.08,578.7,64-128px,161.6,136.1,25.5,0.91,726.5
val/IMG_0873.jpg,56.67,71.25,362.7,32-64px,120.6,111.5,9.1,7.79,809.2
val/IMG_0873.jpg,21.25,22.92,136.0,16-32px,153.0,134.4,18.6,5.49,97.4
val/IMG_0873.jpg,7.5,35.0,48.0,<16px,139.1,83.5,55.6,7.93,71.5
val/IMG_0873.jpg,63.33,67.92,405.3,32-64px,161.6,99.0,62.6,9.26,357.5
val/IMG_0873.jpg,62.92,67.08,402.7,32-64px,181.8,125.6,56.3,7.95,1229.1
val/IMG_0873.jpg,31.67,36.25,202.7,16-32px,132.5,115.1,17.3,2.43,419.9
val/IMG_0873.jpg,38.33,48.33,245.3,32-64px,144.8,128.6,16.2,2.81,839.6
val/IMG_0873.jpg,83.33,92.92,533.3,64-128px,195.5,136.4,59.2,0.96,985.2
val/IMG_0873.jpg,18.33,18.75,117.3,16-32px,144.4,114.0,30.4,2.36,75.3
val/IMG_0873.jpg,28.33,37.5,181.3,16-32px,115.9,113.3,2.6,1.37,448.3
val/IMG_0873.jpg,85.0,85.42,544.0,64-128px,177.4,103.6,73.9,5.33,1691.5
val/IMG_0873.jpg,55.42,73.33,354.7,32-64px,169.9,143.9,26.1,1.79,682.0
val/IMG_0873.jpg,70.0,72.08,448.0,64-128px,185.5,146.5,39.1,1.58,1509.2
val/IMG_0873.jpg,47.5,52.5,304.0,32-64px,201.0,131.4,69.6,12.76,661.4
val/IMG_0873.jpg,40.42,62.92,258.7,32-64px,162.5,166.2,-3.6,2.17,859.0
val/IMG_0873.jpg,58.75,68.75,376.0,32-64px,114.3,103.0,11.2,4.34,770.1
val/IMG_0873.jpg,79.17,100.83,506.7,64-128px,180.2,97.8,82.4,2.72,1584.5
val/IMG_0873.jpg,37.08,49.17,237.3,32-64px,83.9,123.0,-39.1,5.72,1281.5
val/IMG_0873.jpg,8.75,21.67,56.0,<16px,92.5,69.8,22.8,3.09,34.4
val/IMG_0873.jpg,18.33,27.5,117.3,16-32px,70.5,100.6,-30.2,1.98,208.0
val/IMG_0873.jpg,12.08,20.42,77.3,<16px,81.2,82.6,-1.4,0.54,27.0
val/IMG_0873.jpg,14.58,34.17,93.3,<16px,143.7,110.6,33.1,5.81,308.0
val/IMG_0878.jpg,115.42,119.17,738.7,64-128px,189.3,94.6,94.6,3.82,1366.5
val/IMG_0878.jpg,47.08,51.25,301.3,32-64px,94.9,126.3,-31.4,1.8,545.4
val/IMG_0878.jpg,31.67,45.83,202.7,16-32px,169.9,148.9,21.0,0.23,657.2
val/IMG_0878.jpg,28.75,36.67,184.0,16-32px,132.3,133.9,-1.6,0.39,326.3
val/IMG_0878.jpg,56.25,71.25,360.0,32-64px,172.4,147.0,25.4,1.15,829.0
val/IMG_0878.jpg,27.08,64.17,173.3,16-32px,74.4,116.8,-42.4,3.18,357.5
val/IMG_0878.jpg,19.58,23.75,125.3,16-32px,85.7,109.6,-23.9,2.8,92.2
val/IMG_0878.jpg,23.33,29.58,149.3,16-32px,103.9,110.7,-6.9,0.45,86.7
val/IMG_0878.jpg,99.58,103.75,637.3,64-128px,186.1,88.5,97.5,2.93,1593.5
val/IMG_0878.jpg,68.33,74.58,437.3,64-128px,173.8,99.8,74.0,0.08,667.2
val/IMG_0878.jpg,45.83,70.0,293.3,32-64px,126.2,119.1,7.1,5.67,893.9
val/IMG_0878.jpg,31.67,47.92,202.7,16-32px,104.1,110.9,-6.8,1.87,733.6
val/IMG_0878.jpg,52.92,67.5,338.7,32-64px,121.4,95.5,25.9,0.81,1016.9
val/IMG_0878.jpg,30.42,53.75,194.7,16-32px,119.1,91.1,28.0,3.54,1248.8
val/IMG_0878.jpg,20.0,29.58,128.0,16-32px,126.8,102.2,24.6,2.89,86.7
val/IMG_0878.jpg,87.08,91.25,557.3,64-128px,189.9,106.1,83.8,5.64,1149.0
val/IMG_0878.jpg,75.83,87.08,485.3,64-128px,186.3,104.7,81.5,5.86,1035.8
val/IMG_0878.jpg,40.0,47.5,256.0,32-64px,145.8,117.9,28.0,2.72,458.2
val/IMG_0878.jpg,15.83,25.83,101.3,<16px,95.2,134.0,-38.8,3.76,95.0
val/IMG_0878.jpg,15.83,26.67,101.3,<16px,93.3,102.7,-9.4,1.37,54.8
val/IMG_0878.jpg,30.42,43.33,194.7,16-32px,171.8,131.2,40.6,4.58,324.4
val/IMG_0878.jpg,14.17,15.0,90.7,<16px,108.0,113.0,-4.9,1.02,38.4
val/IMG_0878.jpg,27.5,45.83,176.0,16-32px,158.0,117.9,40.1,3.18,353.9
val/IMG_0878.jpg,25.42,51.67,162.7,16-32px,144.3,139.7,4.6,2.82,508.8
val/IMG_0878.jpg,19.58,23.75,125.3,16-32px,103.8,107.5,-3.7,0.27,39.0
val/IMG_0880.jpg,80.83,89.58,517.3,64-128px,166.9,100.4,66.4,6.6,1431.6
val/IMG_0880.jpg,90.42,95.42,578.7,64-128px,173.6,127.1,46.5,1.25,1233.8
val/IMG_0880.jpg,46.67,85.83,298.7,32-64px,180.9,139.7,41.2,3.36,1200.1
val/IMG_0880.jpg,77.5,81.25,496.0,64-128px,198.6,142.7,55.9,6.66,1047.6
val/IMG_0880.jpg,20.42,21.25,130.7,16-32px,197.4,148.3,49.1,6.98,84.5
val/IMG_0880.jpg,14.58,40.42,93.3,<16px,205.2,139.5,65.7,5.32,76.4
val/IMG_0880.jpg,50.83,87.5,325.3,32-64px,135.4,89.4,45.9,6.4,681.2
val/IMG_0880.jpg,38.75,41.67,248.0,32-64px,120.9,107.1,13.7,2.82,126.6
val/IMG_0880.jpg,96.25,96.25,616.0,64-128px,152.7,92.6,60.1,9.26,1341.8
val/IMG_0880.jpg,43.33,47.5,277.3,32-64px,142.4,105.2,37.1,5.38,603.5
val/IMG_0880.jpg,47.08,56.67,301.3,32-64px,147.7,144.2,3.5,4.11,185.6
val/IMG_0880.jpg,36.25,46.25,232.0,32-64px,91.3,98.9,-7.6,0.58,486.8
val/IMG_0880.jpg,39.17,44.17,250.7,32-64px,73.7,158.1,-84.4,5.92,377.8
val/IMG_0880.jpg,22.5,42.08,144.0,16-32px,143.4,119.4,23.9,5.55,353.8
val/IMG_0880.jpg,14.58,20.83,93.3,<16px,134.6,176.5,-41.8,4.25,50.5
val/IMG_0880.jpg,22.5,32.08,144.0,16-32px,133.7,126.0,7.8,4.18,134.2
val/IMG_0880.jpg,15.0,22.92,96.0,<16px,158.7,132.3,26.4,3.43,104.4
val/IMG_0880.jpg,10.0,10.83,64.0,<16px,174.1,139.9,34.2,0.33,11.5
val/IMG_0880.jpg,22.5,24.17,144.0,16-32px,90.7,104.2,-13.6,0.62,118.0
val/IMG_0881.jpg,60.83,69.58,389.3,32-64px,133.1,101.5,31.6,8.45,134.0
val/IMG_0881.jpg,79.58,79.58,509.3,64-128px,174.8,93.1,81.7,7.6,588.5
val/IMG_0881.jpg,59.17,60.0,378.7,32-64px,144.7,111.0,33.7,3.87,179.1
val/IMG_0881.jpg,33.75,58.75,216.0,32-64px,125.6,130.2,-4.6,2.41,253.9
val/IMG_0881.jpg,45.0,62.08,288.0,32-64px,90.5,99.1,-8.6,0.7,194.9
val/IMG_0881.jpg,30.0,42.08,192.0,16-32px,106.5,101.4,5.1,2.04,340.2
val/IMG_0881.jpg,15.0,26.67,96.0,<16px,124.6,110.0,14.6,1.4,43.9
val/IMG_0881.jpg,26.67,31.67,170.7,16-32px,92.2,127.1,-34.8,0.76,152.8
val/IMG_0883.jpg,148.75,152.92,952.0,>=128px,168.5,89.5,79.0,5.72,1874.1
val/IMG_0883.jpg,97.92,106.67,626.7,64-128px,148.9,95.9,53.0,5.49,1495.8
val/IMG_0883.jpg,107.5,107.5,688.0,64-128px,163.5,80.7,82.8,5.44,1579.9
val/IMG_0883.jpg,62.92,91.67,402.7,32-64px,168.2,129.0,39.2,3.74,709.9
val/IMG_0883.jpg,86.25,95.42,552.0,64-128px,153.2,142.1,11.2,1.37,1198.4
val/IMG_0883.jpg,40.83,50.83,261.3,32-64px,159.7,156.7,3.0,0.52,105.1
val/IMG_0883.jpg,115.42,120.83,738.7,64-128px,146.0,126.1,19.9,4.18,1837.3
val/IMG_0883.jpg,62.08,77.08,397.3,32-64px,139.1,94.6,44.5,4.37,1728.3
val/IMG_0883.jpg,109.58,117.08,701.3,64-128px,112.2,92.9,19.3,2.85,1333.4
val/IMG_0883.jpg,56.67,83.33,362.7,32-64px,76.1,85.5,-9.4,1.61,912.0
val/IMG_0883.jpg,31.67,55.42,202.7,16-32px,115.4,117.3,-2.0,6.13,570.0
val/IMG_0915.jpg,15.0,23.33,96.0,<16px,99.3,125.5,-26.2,0.81,46.5
val/IMG_0915.jpg,50.0,52.08,320.0,32-64px,173.1,144.0,29.1,4.37,451.6
val/IMG_0915.jpg,49.58,54.58,317.3,32-64px,172.9,146.4,26.5,2.91,272.8
val/IMG_0915.jpg,34.17,37.92,218.7,32-64px,190.5,130.9,59.6,4.45,259.1
val/IMG_0915.jpg,42.92,49.17,274.7,32-64px,139.4,105.2,34.2,6.63,276.3
val/IMG_0915.jpg,46.67,47.92,298.7,32-64px,152.7,114.2,38.5,3.68,286.6
val/IMG_0915.jpg,25.0,26.25,160.0,16-32px,139.4,120.4,19.0,1.74,55.3
val/IMG_0915.jpg,30.0,42.92,192.0,16-32px,111.3,87.9,23.5,4.31,150.5
val/IMG_0915.jpg,11.67,27.5,74.7,<16px,108.6,116.9,-8.3,2.8,47.1
val/IMG_0915.jpg,31.25,40.0,200.0,16-32px,134.9,98.6,36.3,5.24,347.2
val/IMG_0915.jpg,37.5,39.58,240.0,32-64px,130.2,118.5,11.7,3.25,526.6
val/IMG_0915.jpg,43.33,44.17,277.3,32-64px,139.9,106.7,33.2,5.67,471.6
val/IMG_0915.jpg,40.0,52.92,256.0,32-64px,113.6,118.6,-5.0,2.33,1216.8
val/IMG_0915.jpg,65.0,67.5,416.0,64-128px,172.1,132.4,39.6,1.15,1718.2
val/IMG_0915.jpg,54.58,62.08,349.3,32-64px,134.4,134.1,0.3,2.46,1252.0
val/IMG_0915.jpg,20.83,21.25,133.3,16-32px,113.2,118.4,-5.3,2.31,185.6
val/IMG_0915.jpg,35.42,50.42,226.7,32-64px,65.7,90.4,-24.7,1.06,422.3
val/IMG_0915.jpg,67.5,73.75,432.0,64-128px,149.8,79.5,70.3,8.69,1343.8
val/IMG_0915.jpg,40.42,51.67,258.7,32-64px,106.2,89.4,16.9,3.2,633.9
val/IMG_0915.jpg,31.25,38.33,200.0,16-32px,93.0,130.7,-37.7,0.17,448.6
val/IMG_0915.jpg,26.67,35.0,170.7,16-32px,96.3,105.4,-9.1,2.31,102.9
val/IMG_0915.jpg,19.58,21.67,125.3,16-32px,196.5,145.5,51.1,1.25,73.5
val/IMG_0915.jpg,24.58,37.08,157.3,16-32px,131.5,112.6,18.9,3.05,137.6
val/IMG_0915.jpg,17.5,17.92,112.0,16-32px,206.5,179.9,26.6,0.23,45.3
val/IMG_0915.jpg,11.67,12.92,74.7,<16px,190.4,145.7,44.6,1.12,15.8
val/IMG_0915.jpg,5.42,12.08,34.7,<16px,206.6,179.9,26.7,0.73,6.7
val/IMG_0916.jpg,116.25,118.75,744.0,64-128px,157.2,99.9,57.3,5.15,978.3
val/IMG_0916.jpg,85.83,109.17,549.3,64-128px,133.6,97.4,36.2,1.8,888.3
val/IMG_0916.jpg,56.67,73.75,362.7,32-64px,94.6,93.6,1.0,6.35,321.5
val/IMG_0916.jpg,26.67,27.92,170.7,16-32px,114.9,85.0,29.9,7.73,56.6
val/IMG_0916.jpg,21.67,27.08,138.7,16-32px,171.4,131.3,40.1,1.53,32.9
val/IMG_0916.jpg,14.58,15.83,93.3,<16px,90.0,74.5,15.5,3.6,11.4
val/IMG_0916.jpg,16.67,20.42,106.7,16-32px,91.0,75.6,15.5,2.88,20.4
val/IMG_0934.jpg,96.25,102.92,616.0,64-128px,177.5,119.3,58.2,1.38,2474.4
val/IMG_0934.jpg,91.67,108.75,586.7,64-128px,175.4,100.2,75.2,4.76,2518.2
val/IMG_0941.jpg,32.08,34.17,205.3,32-64px,161.0,85.0,76.0,13.56,476.7
val/IMG_0941.jpg,59.58,81.67,381.3,32-64px,124.1,87.8,36.3,5.51,1765.5
val/IMG_0941.jpg,80.0,92.08,512.0,64-128px,129.8,108.6,21.2,4.48,1413.8
val/IMG_0941.jpg,57.08,80.83,365.3,32-64px,158.2,117.4,40.8,7.33,1988.6
val/IMG_0941.jpg,76.25,81.25,488.0,64-128px,155.2,132.2,23.0,9.13,2092.7
val/IMG_0941.jpg,38.33,66.25,245.3,32-64px,103.5,121.6,-18.1,4.65,947.8
val/IMG_0941.jpg,94.58,97.92,605.3,64-128px,157.4,94.5,62.9,7.84,1946.6
val/IMG_0941.jpg,55.0,63.33,352.0,32-64px,117.5,110.5,7.0,8.52,518.4
val/IMG_0941.jpg,21.67,36.67,138.7,16-32px,84.2,82.9,1.3,5.64,244.7
val/IMG_0941.jpg,22.08,26.25,141.3,16-32px,99.4,101.7,-2.2,13.62,175.2
val/IMG_0941.jpg,29.58,39.58,189.3,16-32px,101.7,97.7,4.1,1.49,190.8
val/IMG_0941.jpg,44.17,51.67,282.7,32-64px,96.5,96.8,-0.3,0.37,427.3
val/IMG_0941.jpg,23.33,24.17,149.3,16-32px,175.6,159.8,15.8,3.43,193.8
val/IMG_0941.jpg,20.83,39.58,133.3,16-32px,80.8,85.2,-4.4,0.86,82.3
val/IMG_0941.jpg,38.75,42.5,248.0,32-64px,80.8,124.5,-43.7,1.19,407.2
val/IMG_0941.jpg,17.08,40.0,109.3,16-32px,101.1,140.6,-39.5,2.57,297.1
val/IMG_0941.jpg,15.42,29.17,98.7,<16px,71.6,118.5,-47.0,1.33,73.8
val/IMG_0941.jpg,12.5,16.25,80.0,<16px,103.6,116.2,-12.6,3.41,18.6
val/IMG_0941.jpg,31.67,40.83,202.7,16-32px,125.9,107.1,18.8,2.85,210.8
val/IMG_0941.jpg,20.0,20.42,128.0,16-32px,99.7,93.9,5.7,5.53,45.6
val/IMG_0942.jpg,33.33,45.42,213.3,32-64px,188.6,135.2,53.4,4.48,252.6
val/IMG_0942.jpg,57.5,75.0,368.0,32-64px,141.6,118.8,22.8,4.34,1326.9
val/IMG_0942.jpg,56.25,76.25,360.0,32-64px,128.6,102.3,26.3,5.72,2512.6
val/IMG_0942.jpg,57.5,75.83,368.0,32-64px,163.5,116.5,47.0,7.58,1949.2
val/IMG_0942.jpg,74.58,77.92,477.3,64-128px,165.6,126.4,39.2,6.67,1942.8
val/IMG_0942.jpg,42.92,51.25,274.7,32-64px,140.2,117.1,23.1,6.8,198.7
val/IMG_0942.jpg,92.92,104.58,594.7,64-128px,160.0,108.0,52.0,8.22,2343.8
val/IMG_0942.jpg,27.08,45.83,173.3,16-32px,117.8,101.6,16.2,2.67,345.9
val/IMG_0942.jpg,62.08,75.83,397.3,32-64px,148.8,134.4,14.4,4.96,1761.3
val/IMG_0942.jpg,45.42,57.92,290.7,32-64px,154.3,124.4,29.9,4.41,288.5
val/IMG_0942.jpg,27.92,28.75,178.7,16-32px,203.2,159.8,43.4,0.83,89.3
val/IMG_0947.jpg,103.33,104.17,661.3,64-128px,160.4,122.3,38.1,11.74,662.3
val/IMG_0947.jpg,63.33,72.5,405.3,32-64px,136.9,106.5,30.3,5.44,145.9
val/IMG_0947.jpg,102.92,110.42,658.7,64-128px,153.7,100.2,53.5,9.9,1256.4
val/IMG_0947.jpg,105.42,116.67,674.7,64-128px,184.6,100.2,84.3,10.17,1311.9
val/IMG_0947.jpg,53.75,54.58,344.0,32-64px,93.8,121.2,-27.4,4.99,675.7
val/IMG_0947.jpg,35.42,42.5,226.7,32-64px,101.1,120.7,-19.7,4.71,103.7
val/IMG_0948.jpg,96.25,99.17,616.0,64-128px,171.7,135.7,36.0,11.87,535.9
val/IMG_0948.jpg,100.0,100.42,640.0,64-128px,157.3,118.2,39.2,6.87,921.9
val/IMG_0948.jpg,44.17,55.0,282.7,32-64px,171.1,131.9,39.2,6.72,401.9
val/IMG_0948.jpg,108.75,118.75,696.0,64-128px,187.6,112.0,75.6,14.92,1443.5
val/IMG_0948.jpg,15.83,28.33,101.3,<16px,76.1,126.0,-49.9,2.29,194.0
val/IMG_0948.jpg,25.0,25.83,160.0,16-32px,82.6,143.1,-60.6,2.03,393.1
val/IMG_0948.jpg,20.0,20.42,128.0,16-32px,133.6,142.5,-8.9,7.25,86.1
val/IMG_0948.jpg,29.17,40.42,186.7,16-32px,88.0,125.3,-37.3,6.07,60.4
val/IMG_0961.jpg,103.33,105.0,661.3,64-128px,165.3,124.6,40.6,5.45,1240.6
val/IMG_0961.jpg,114.17,117.5,730.7,64-128px,189.8,100.3,89.5,6.6,1473.4
val/IMG_0961.jpg,80.0,90.83,512.0,64-128px,141.1,89.2,51.9,11.84,1236.0
val/IMG_0961.jpg,87.08,101.67,557.3,64-128px,167.4,87.0,80.5,13.76,1889.2
val/IMG_0961.jpg,80.0,83.33,512.0,64-128px,174.1,115.8,58.3,10.52,1091.0
val/IMG_0961.jpg,42.5,50.42,272.0,32-64px,127.4,135.7,-8.3,11.84,530.5
val/IMG_0961.jpg,31.25,67.08,200.0,16-32px,160.4,138.7,21.7,4.28,941.2
val/IMG_0961.jpg,43.75,50.0,280.0,32-64px,150.1,112.4,37.7,6.42,1209.2
val/IMG_0961.jpg,26.67,67.5,170.7,16-32px,108.0,108.3,-0.3,4.78,304.5
test/IMG_0012.jpg,66.67,70.83,320.0,64-128px,78.8,127.1,-48.4,1.33,4380.1
test/IMG_0013.jpg,31.67,32.5,152.0,16-32px,78.2,101.1,-22.9,4.09,1917.8
test/IMG_0013.jpg,33.33,33.75,160.0,32-64px,97.8,83.2,14.6,0.71,2688.0
test/IMG_0013.jpg,31.67,32.5,152.0,16-32px,125.2,95.4,29.8,1.87,3198.8
test/IMG_0013.jpg,50.83,51.25,244.0,32-64px,139.1,99.5,39.7,2.31,8062.2
test/IMG_0015.jpg,63.75,77.5,306.0,32-64px,122.1,142.1,-20.1,2.95,8268.4
test/IMG_0015.jpg,49.17,57.5,236.0,32-64px,83.3,135.2,-51.8,0.16,5003.6
test/IMG_0015.jpg,47.08,62.5,226.0,32-64px,93.8,121.4,-27.6,3.01,1273.6
test/IMG_0018.jpg,72.92,73.75,350.0,64-128px,103.8,94.8,8.9,0.64,7477.6
test/IMG_0018.jpg,39.17,64.17,188.0,32-64px,61.9,95.2,-33.3,3.09,2758.8
test/IMG_0021.jpg,77.08,78.75,370.0,64-128px,112.1,97.3,14.8,4.21,6055.4
test/IMG_0021.jpg,72.92,74.58,350.0,64-128px,74.8,59.2,15.6,2.99,4076.0
test/IMG_0021.jpg,59.17,70.42,284.0,32-64px,92.5,156.8,-64.3,7.73,4846.9
test/IMG_0021.jpg,30.83,34.58,148.0,16-32px,80.9,135.8,-54.9,2.64,1730.8
test/IMG_0021.jpg,12.5,19.58,60.0,<16px,148.6,170.4,-21.8,0.03,161.5
test/IMG_0023.jpg,48.75,51.67,234.0,32-64px,86.8,93.6,-6.8,6.14,2098.5
test/IMG_0023.jpg,36.25,49.58,174.0,32-64px,122.7,129.0,-6.3,0.38,2822.3
test/IMG_0023.jpg,24.58,27.92,118.0,16-32px,61.4,93.0,-31.6,2.12,84.5
test/IMG_0023.jpg,22.5,26.67,108.0,16-32px,74.9,68.8,6.1,0.49,92.5
test/IMG_0024.jpg,54.58,55.42,262.0,32-64px,144.8,122.3,22.5,12.5,3952.9
test/IMG_0024.jpg,31.67,34.17,152.0,16-32px,177.9,124.4,53.6,7.96,142.4
test/IMG_0024.jpg,27.92,29.17,134.0,16-32px,128.7,115.8,12.9,7.05,190.8
test/IMG_0024.jpg,42.08,53.75,202.0,32-64px,124.1,145.5,-21.4,3.85,3911.4
test/IMG_0024.jpg,57.08,64.58,274.0,32-64px,168.2,143.6,24.6,0.03,4821.3
test/IMG_0024.jpg,15.42,15.42,74.0,<16px,123.6,80.4,43.1,6.48,7.3
test/IMG_0024.jpg,15.0,17.92,72.0,<16px,65.2,64.3,0.8,0.82,9.1
test/IMG_0024.jpg,15.83,17.5,76.0,<16px,65.0,51.1,13.9,2.3,5.0
test/IMG_0028.jpg,55.0,63.33,264.0,32-64px,111.7,168.4,-56.7,2.76,3876.6
test/IMG_0028.jpg,55.83,61.67,268.0,32-64px,105.2,105.0,0.2,0.79,2855.8
test/IMG_0032.jpg,52.92,53.33,254.0,32-64px,112.7,150.9,-38.2,3.2,3106.8
test/IMG_0032.jpg,33.75,36.25,162.0,32-64px,86.0,153.7,-67.7,4.81,2594.9
test/IMG_0038.jpg,25.42,36.67,122.0,16-32px,145.0,176.5,-31.4,0.32,971.6
test/IMG_0038.jpg,47.5,55.42,228.0,32-64px,125.6,158.6,-33.1,3.03,3682.3
test/IMG_0038.jpg,51.67,55.0,248.0,32-64px,132.8,116.0,16.7,2.15,3552.4
test/IMG_0038.jpg,37.08,40.42,178.0,32-64px,121.6,91.5,30.1,1.28,2878.1
test/IMG_0038.jpg,43.75,45.42,210.0,32-64px,136.2,103.8,32.5,0.25,2588.7
test/IMG_0038.jpg,93.75,97.92,450.0,64-128px,169.3,115.1,54.2,2.82,10294.1
test/IMG_0038.jpg,104.17,105.42,500.0,64-128px,136.7,139.7,-3.0,5.78,11462.3
test/IMG_0038.jpg,29.58,32.92,142.0,16-32px,68.8,50.6,18.2,3.91,45.5
test/IMG_0038.jpg,21.25,32.92,102.0,16-32px,48.8,85.7,-36.9,2.82,235.9
test/IMG_0082.jpg,84.17,88.75,404.0,64-128px,179.0,147.0,31.9,11.52,1369.4
test/IMG_0082.jpg,59.17,61.25,284.0,32-64px,157.1,135.9,21.3,12.2,240.7
test/IMG_0082.jpg,109.58,115.0,526.0,64-128px,170.1,173.2,-3.0,3.54,6294.6
test/IMG_0082.jpg,125.0,126.25,600.0,64-128px,174.8,143.8,31.0,2.83,4673.7
test/IMG_0082.jpg,73.75,99.17,354.0,64-128px,190.7,163.1,27.6,4.83,5474.8
test/IMG_0082.jpg,53.75,75.83,258.0,32-64px,115.5,151.4,-35.9,4.23,2695.0
test/IMG_0114.jpg,132.08,141.25,634.0,>=128px,128.0,141.7,-13.7,1.51,10326.6
test/IMG_0114.jpg,48.33,54.17,232.0,32-64px,110.1,125.3,-15.2,2.13,360.4
test/IMG_0114.jpg,30.0,45.83,144.0,16-32px,128.9,134.1,-5.2,0.35,191.2
test/IMG_0114.jpg,36.25,36.67,174.0,32-64px,126.6,174.4,-47.8,0.97,210.9
test/IMG_0125.jpg,66.67,95.42,320.0,64-128px,101.3,176.2,-74.9,1.32,2114.0
test/IMG_0125.jpg,108.75,135.42,522.0,64-128px,188.9,165.1,23.8,0.38,5255.4
test/IMG_0125.jpg,54.17,105.83,260.0,32-64px,147.5,182.1,-34.6,3.82,3278.1
test/IMG_0127.jpg,77.92,86.67,374.0,64-128px,106.9,144.2,-37.4,4.98,663.0
test/IMG_0127.jpg,81.67,82.5,392.0,64-128px,124.8,129.4,-4.6,8.39,600.6
test/IMG_0127.jpg,56.25,66.25,270.0,32-64px,121.2,149.6,-28.4,5.92,465.2
test/IMG_0134.jpg,59.17,96.25,284.0,32-64px,130.5,149.8,-19.3,3.69,5824.7
test/IMG_0134.jpg,102.5,102.92,492.0,64-128px,118.0,111.2,6.8,0.34,11094.9
test/IMG_0134.jpg,67.5,77.92,324.0,64-128px,99.5,120.7,-21.2,1.1,4132.6
test/IMG_0134.jpg,27.5,33.75,132.0,16-32px,91.1,116.6,-25.4,0.36,775.9
test/IMG_0142.jpg,37.08,39.58,178.0,32-64px,115.1,131.4,-16.3,3.04,411.3
test/IMG_0142.jpg,105.42,133.33,506.0,64-128px,131.9,145.9,-14.0,2.6,7831.5
test/IMG_0142.jpg,101.25,110.0,486.0,64-128px,125.4,162.4,-37.0,0.83,6537.4
test/IMG_0142.jpg,81.67,82.08,392.0,64-128px,135.2,157.5,-22.3,1.14,4965.1
test/IMG_0142.jpg,50.42,52.5,242.0,32-64px,175.4,133.6,41.8,3.36,1303.7
test/IMG_0146.jpg,63.75,66.67,306.0,32-64px,176.7,166.9,9.9,0.55,8110.7
test/IMG_0146.jpg,59.58,63.33,286.0,32-64px,125.3,98.8,26.5,4.78,6151.0
test/IMG_0146.jpg,59.17,62.92,284.0,32-64px,157.7,121.8,35.9,6.89,10213.0
test/IMG_0146.jpg,58.33,60.0,280.0,32-64px,135.0,118.5,16.6,4.29,4989.2
